Pickup Date,Pickup Day,Pickup Time,Pickup Location,Vehicle,Rating
09-07-2014,Wednesday,09:15:00 AM," 1 HAWK DR NEW PALTZ, NY",American,4.784579734
09-07-2014,Wednesday,09:15:00 AM," 100 de Kruif Pl Co-Op City, BX",First Class,3.046176641
09-07-2014,Wednesday,09:15:00 AM," 100 Elgar Pl Co-Op City, BX",Diplo,4.851884258
09-07-2014,Wednesday,09:15:00 AM,55 W 25 ST NYC,Diplo,4.164241254
09-07-2014,Wednesday,09:15:00 AM,55 W 26 St NYC,Prestige,3.21291644
09-07-2014,Wednesday,09:15:00 AM,550 W 45 St Nyc,First Class,4.779806468
09-07-2014,Wednesday,09:15:00 AM,550 W 54 St NYC,American,4.530094172
09-07-2014,Wednesday,09:15:00 AM,"5500 Fieldston Road Riverdale, BX",Prestige,3.005255148
09-07-2014,Wednesday,09:15:00 AM,551 Hudson St Nyc,Diplo,4.644879753
09-07-2014,Wednesday,09:15:00 AM,555 W 52 St NYC,Carmel,4.770496506
09-07-2014,Wednesday,09:15:00 AM,556 5 Ave Nyc,First Class,3.204622773
09-07-2014,Wednesday,09:15:00 AM,"5-8g fordham hill 2400 Sedgwick Ave Jerome, BX",Diplo,3.736505222
09-07-2014,Wednesday,09:15:00 AM,"6 fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline,4.787655245
09-07-2014,Wednesday,09:15:00 AM,"9 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Diplo,3.549237876
09-07-2014,Wednesday,09:15:00 AM,"9 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline,3.33213605
09-07-2014,Wednesday,09:15:00 AM,"main gate 2400 Sedgwick Ave Jerome, BX",First Class,4.564716527
09-07-2014,Wednesday,09:15:00 AM,por el parqueo 150 W 225 St NYC,Skyline,4.617888313
09-07-2014,Wednesday,09:15:00 AM,POR LA 10 AV  5030 Broadway NYC,Carmel,3.917901528
09-07-2014,Wednesday,09:15:00 AM,"PRUEBAAAA 268 W Fordham Rd Jerome, BX",Diplo,3.970864887
09-07-2014,Wednesday,09:15:00 AM,reg lincol 125 Seaman Ave NYC,First Class,3.602725551
09-07-2014,Wednesday,09:15:00 AM,salida 212 st 4996 Broadway NYC,First Class,4.151010615
09-07-2014,Wednesday,09:15:00 AM,Shelter 312 W 109 St New York,Skyline,3.850614735
09-07-2014,Wednesday,09:15:00 AM,SUPERMERCADO SW W 132 St NYC,Skyline,3.737177583
09-07-2014,Wednesday,09:15:00 AM,train 1 ne Nagle Ave NYC,Skyline,3.431962632
09-07-2014,Wednesday,09:15:00 AM,Village Care 212-977-4600 510 W 46th St New York,American,4.565949835
09-07-2014,Wednesday,09:15:00 AM,Village Care 212-977-4600 510 W 46th St New York,Skyline,4.277684494
09-07-2014,Wednesday,09:15:00 AM,Village Care 510 W 46th St New York,Diplo,4.211039794
09-07-2014,Wednesday,09:15:00 AM,Village Care Assisted Living 510 W 46 St New York,First Class,4.324610728
09-07-2014,Wednesday,09:15:00 AM,Village Care Assisted Living 510 W 46 St New York,Carmel,3.833295741
09-07-2014,Wednesday,09:15:00 AM,Village Care Assisted Living 510 W 46 St New York,Prestige,3.212604671
09-07-2014,Wednesday,09:15:00 AM,Village Care Assisted Living 510 W 46 St New York,Skyline,3.849455076
09-07-2014,Wednesday,09:15:00 AM,Village Care Assisted Living 510 W 46 St New York,Prestige,3.5488335
09-07-2014,Wednesday,09:15:00 AM,Village Care Assisted Living 510 W 46 St New York,Carmel,4.553561791
09-07-2014,Wednesday,09:15:00 AM,Village Care Assisted Living 510 W 46 St NYC,First Class,3.80264785
09-07-2014,Wednesday,09:15:00 AM,Village Care Assisted Living 510 W 46th St New York,Diplo,3.848741772
09-07-2014,Wednesday,09:16:00 AM," 100 de Kruif Pl Co-Op City, BX",Skyline,3.851668709
09-07-2014,Wednesday,09:16:00 AM,"6 -7c fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline,3.388609536
09-07-2014,Wednesday,09:16:00 AM,"7 fordham hill7fha#7 2400 Sedgwick Ave Jerome, BX",Diplo,3.530761321
09-07-2014,Wednesday,09:16:00 AM,"9 fordham hill 2400 Sedgwick Ave Jerome, BX",Carmel,4.274275567
09-07-2014,Wednesday,09:16:00 AM,"9 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Prestige,4.97513423
09-07-2014,Wednesday,09:16:00 AM,"credic card 2936 Bainbridge Ave Fordham, BX",Skyline,4.538819049
09-07-2014,Wednesday,09:16:00 AM,"mcdonalds nw River Ave High Bridge, BX",Skyline,3.97114235
09-07-2014,Wednesday,09:16:00 AM,salida 213st 5008 Broadway NYC,Skyline,3.296220261
09-07-2014,Wednesday,09:16:00 AM,staples nw Broadway NYC,First Class,3.629750987
09-07-2014,Wednesday,09:17:00 AM, 1 East 233rd St Bronx,First Class,4.36663041
09-07-2014,Wednesday,09:17:00 AM," 100 Asch Lp Co-Op City, BX",First Class,3.72067189
09-07-2014,Wednesday,09:17:00 AM," 1011 Washington Ave Morrisania, BX",Diplo,4.63696423
09-07-2014,Wednesday,09:17:00 AM," 1044 Ave Saint John South Bronx, BX",American,4.2159655
09-07-2014,Wednesday,09:17:00 AM,"6 -7c fordham hill 2400 Sedgwick Ave Jerome, BX",First Class,4.785560863
09-07-2014,Wednesday,09:17:00 AM,"9 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Diplo,4.764709608
09-07-2014,Wednesday,09:17:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class,3.020908608
09-07-2014,Wednesday,09:17:00 AM,"king hALL 2501 Jerome Ave Jerome, BX",Diplo,3.727065589
09-07-2014,Wednesday,09:17:00 AM,"main gate 2400 Sedgwick Ave Jerome, BX",Diplo,4.69238342
09-07-2014,Wednesday,09:17:00 AM,"NORTH LOBBY 1200 Waters Pl Morris Park, BX",Carmel,4.308315914
09-07-2014,Wednesday,09:17:00 AM,por parkeo 156-20 Riverside Dr NYC,Diplo,3.772651674
09-07-2014,Wednesday,09:17:00 AM,regular car 19 Dongan Pl NYC,First Class,3.908299861
09-07-2014,Wednesday,09:17:00 AM,salida 215 st 55 Park Ter E NYC,Skyline,4.948323428
09-07-2014,Wednesday,09:17:00 AM,"salida por barnes av 782 Pelham Pkwy S Parkchester, BX",First Class,3.569241427
09-07-2014,Wednesday,09:17:00 AM,"suv 215 E 201st St Fordham, BX",Diplo,4.498158646
09-07-2014,Wednesday,09:18:00 AM," 100 Alcott Pl Co-Op City, BX",Skyline,4.854642049
09-07-2014,Wednesday,09:18:00 AM," 100 Erdman Pl Co-Op City, BX",First Class,4.564632975
09-07-2014,Wednesday,09:18:00 AM," 100 Erdman Pl Co-Op City, BX",Carmel,4.841192172
09-07-2014,Wednesday,09:18:00 AM,"5  FORDHAM  HII 2400 Sedgwick Ave Jerome, BX",Carmel,4.867010575
09-07-2014,Wednesday,09:18:00 AM,"9 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline,4.546840689
09-07-2014,Wednesday,09:18:00 AM,"9 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline,3.634945687
09-07-2014,Wednesday,09:18:00 AM,"escuela nw Morris Ave Morris Heights, BX",Diplo,3.978360803
09-07-2014,Wednesday,09:18:00 AM,"por el frente 150 W 225th St Kingsbridge, BX",First Class,4.235670735
09-07-2014,Wednesday,09:18:00 AM,por parkeo 156-20 Riverside Dr NYC,First Class,3.708391219
09-07-2014,Wednesday,09:18:00 AM,salida x 217 75 Park Ter E NYC,Diplo,4.431780459
09-07-2014,Wednesday,09:18:00 AM,suv 76 Thayer St NYC,First Class,4.074246334
09-07-2014,Wednesday,09:19:00 AM," 1 Marina Dr Throgs Neck, BX",Diplo,4.457378215
09-07-2014,Wednesday,09:19:00 AM," 100 Erskine Pl Co-Op City, BX",Diplo,3.335620132
09-07-2014,Wednesday,09:19:00 AM,"6 -7c fordham hill 2400 Sedgwick Ave Jerome, BX",First Class,3.346547334
09-07-2014,Wednesday,09:19:00 AM,"9 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Carmel,4.979006327
09-07-2014,Wednesday,09:19:00 AM,"9 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",First Class,4.276503496
09-07-2014,Wednesday,09:19:00 AM,"9 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline,3.438180971
09-07-2014,Wednesday,09:19:00 AM,"credic card 3041 Wilson Ave Baychester, BX",Carmel,4.645830504
09-07-2014,Wednesday,09:19:00 AM,"mcdonalds nw River Ave High Bridge, BX",Diplo,4.985596363
09-07-2014,Wednesday,09:19:00 AM,post ofice 518 W 181 St NYC,Prestige,4.497732665
09-07-2014,Wednesday,09:19:00 AM,"sale por hoe 989 Jennings St Westfarms, BX",First Class,4.817724357
09-07-2014,Wednesday,09:19:00 AM,salida x 217 75 Park Ter E NYC,Carmel,3.663060739
09-07-2014,Wednesday,09:20:00 AM," 1 E 198th St Jerome, BX",Prestige,4.929948984
09-07-2014,Wednesday,09:20:00 AM," 100 Elgar Pl Co-Op City, BX",Diplo,3.844474823
09-07-2014,Wednesday,09:20:00 AM," 100 Erdman Pl Co-Op City, BX",Carmel,4.159602739
09-07-2014,Wednesday,09:20:00 AM,"5 f h a 2400 Sedgwick Ave Jerome, BX",Diplo,3.302465208
09-07-2014,Wednesday,09:20:00 AM,555 W 23 ST NYC,Skyline,3.186853415
09-07-2014,Wednesday,09:20:00 AM,"9 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",First Class,3.769738365
09-07-2014,Wednesday,09:20:00 AM,"BAJANDO NW Grand Concourse Fordham, BX",American,4.441096059
09-07-2014,Wednesday,09:20:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class,3.240714125
09-07-2014,Wednesday,09:20:00 AM,"CORNER NW Longfellow Ave Foxhurst, BX",Carmel,3.829072786
09-07-2014,Wednesday,09:20:00 AM,"main  2400 Sedgwick Ave Jerome, BX",Carmel,3.350750827
09-07-2014,Wednesday,09:20:00 AM,"niÒo 1538 Saint Lawrence Ave Westfarms, BX",Diplo,4.110309163
09-07-2014,Wednesday,09:20:00 AM,por parkeo 156-20 Riverside Dr NYC,American,4.763965121
09-07-2014,Wednesday,09:20:00 AM,salida 213 st 5008 Broadway NYC,Prestige,4.055045626
09-07-2014,Wednesday,09:20:00 AM,"salida por 177 st 1901 Grand Concourse Tremont, BX",Prestige,3.425718718
09-07-2014,Wednesday,09:20:00 AM,suv 111 W 110 St NYC,Diplo,3.982315023
09-07-2014,Wednesday,09:20:00 AM,targe parking 40 W 225 St NYC,Carmel,3.880453059
09-07-2014,Wednesday,09:21:00 AM,"5 8C FORDHAM HILLfha#5 2400 Sedgwick Ave Jerome, BX",Carmel,3.051208183
09-07-2014,Wednesday,09:21:00 AM,"esquina nw Alexander Ave Mott Haven, BX",Skyline,3.803598304
09-07-2014,Wednesday,09:21:00 AM,"prueba 268 W Fordham Rd Jerome, BX",First Class,3.998727216
09-08-2014,Saturday,09:21:00 AM," 100 W Mosholu Pkwy S Jerome, BX",First Class,4.049085784
09-08-2014,Saturday,09:21:00 AM,salida por park ter e 55 Park Ter E NYC,Diplo,3.653162914
09-08-2014,Saturday,09:21:00 AM,subway restaurant nw Broadway NYC,First Class,4.98299986
09-08-2014,Saturday,09:21:00 AM,the blvd hotel 2373 Broadway NYC,First Class,3.730026018
09-08-2014,Saturday,09:22:00 AM,"  E 144th St Cortlandt, BX",Skyline,3.718522953
09-08-2014,Saturday,09:22:00 AM," 100 Erdman Pl Co-Op City, BX",First Class,3.738106038
09-08-2014,Saturday,09:22:00 AM,"5 fha 2400 Sedgwick Ave Jerome, BX",Prestige,4.780553181
09-08-2014,Saturday,09:22:00 AM,"6 -7c fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline,3.355936659
09-08-2014,Saturday,09:22:00 AM,"6 -7c fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline,4.709688982
09-08-2014,Saturday,09:22:00 AM,"9 f h a  2400 Sedgwick Ave Jerome, BX",First Class,4.742998889
09-08-2014,Saturday,09:22:00 AM,"9 F H A 2400 Sedgwick Ave Jerome, BX",Prestige,4.096342714
09-08-2014,Saturday,09:22:00 AM,"Base -- MINI VAN  170 W Fordham Rd Jerome, BX",Prestige,4.976542165
09-08-2014,Saturday,09:22:00 AM,"clinica 4487 3rd Ave Tremont, BX",Prestige,3.259870058
09-08-2014,Saturday,09:22:00 AM,"CREDIC CARD 2776 Parkview Ter Jerome, BX",Skyline,3.85930174
09-08-2014,Saturday,09:22:00 AM,"credicard 1300 Sedgwick Ave High Bridge, BX",Prestige,3.960482848
09-08-2014,Saturday,09:22:00 AM,"creditcard 2545 Valentine Ave Fordham, BX",Skyline,4.287219509
09-08-2014,Saturday,09:22:00 AM,"DMV NE Crotona Ave Fordham, BX",First Class,4.750165742
09-08-2014,Saturday,09:22:00 AM,"PATHMARK 961 E 174th St Westfarms, BX",Diplo,4.026036168
09-08-2014,Saturday,09:22:00 AM,por el frente 150 W 225 St NYC,Skyline,4.917303873
09-08-2014,Saturday,09:22:00 AM,salida por la 100 st 280 Riverside Dr NYC,First Class,4.660806182
09-08-2014,Saturday,09:22:00 AM,"STRORAGE 200 E 135th St Cortlandt, BX",Skyline,3.951445061
09-08-2014,Saturday,09:23:00 AM, 1  TURNO DE NOCHE DISPONIBLE CAMRY 2012 Bronx,Skyline,4.230401679
09-08-2014,Saturday,09:23:00 AM,"5-8g fordham hill 2400 Sedgwick Ave Jerome, BX",Diplo,4.13024641
09-08-2014,Saturday,09:23:00 AM,"apt#9 2400 Sedgwick Ave Jerome, BX",Skyline,4.666687447
09-08-2014,Saturday,09:23:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,3.968085539
09-08-2014,Saturday,09:23:00 AM,"motel 1440 Sheridan Expy Foxhurst, BX",First Class,3.513377937
09-08-2014,Saturday,09:23:00 AM,por el frente 150 W 225 St NYC,Prestige,4.566724491
09-08-2014,Saturday,09:23:00 AM,precinto  Broadway NYC,Skyline,4.693134146
09-08-2014,Saturday,09:23:00 AM,salida por cumming st 4791 Broadway NYC,Skyline,4.839264678
09-08-2014,Saturday,09:23:00 AM,"STRORAGE 200 E 135th St Cortlandt, BX",Skyline,4.962132537
09-08-2014,Saturday,09:23:00 AM,TARGET 40 W 225 St NYC,First Class,4.307837134
09-08-2014,Saturday,09:24:00 AM," 10 E 198th St Jerome, BX",First Class,3.754400696
09-08-2014,Saturday,09:24:00 AM," 1011 Sheridan Ave Morrisania, BX",First Class,4.454053064
09-08-2014,Saturday,09:24:00 AM," 1011 Sheridan Ave Morrisania, BX",Carmel,4.498030436
09-08-2014,Saturday,09:24:00 AM," 1037 Ave Saint John South Bronx, BX",Skyline,3.565335673
09-08-2014,Saturday,09:24:00 AM,"7 fha 2400 Sedgwick Ave Jerome, BX",First Class,3.747233289
09-08-2014,Saturday,09:24:00 AM,"7 fordham hill7fha#7 2400 Sedgwick Ave Jerome, BX",First Class,3.496741101
09-08-2014,Saturday,09:24:00 AM,"9 fordham hill 2400 Sedgwick Ave Jerome, BX",First Class,3.140510058
09-08-2014,Saturday,09:24:00 AM,por la 212th st  4996 Broadway NYC,First Class,3.137004362
09-08-2014,Saturday,09:24:00 AM,qcon cambio para 100 103 Thayer St NYC,Prestige,3.800557577
09-08-2014,Saturday,09:24:00 AM,salida 187 st 66 Overlook Ter NYC,Skyline,4.515512869
09-08-2014,Saturday,09:24:00 AM,"supermarket 50 Van Cortlandt Ave W Kingsbridge, BX",Skyline,3.636148489
09-08-2014,Saturday,09:24:00 AM,t mobile nw W 207 St NYC,Carmel,4.484816398
09-08-2014,Saturday,09:24:00 AM,towncar// credit card 261 Seaman Ave NYC,Skyline,4.319236525
09-08-2014,Saturday,09:25:00 AM," 100 Carver Lp Co-Op City, BX",First Class,4.315638244
09-08-2014,Saturday,09:25:00 AM," 100 Erdman Pl Co-Op City, BX",Skyline,3.043467823
09-08-2014,Saturday,09:25:00 AM," 1000 Burke Ave Baychester, BX",Skyline,4.622360035
09-08-2014,Saturday,09:25:00 AM," 1000 Trinity Ave Morrisania, BX",American,3.635878851
09-08-2014,Saturday,09:25:00 AM,"6 fho 2400 Sedgwick Ave Jerome, BX",American,3.968082036
09-08-2014,Saturday,09:25:00 AM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class,3.018554672
09-08-2014,Saturday,09:25:00 AM,"el jobo 54 E 181st St Morris Heights, BX",American,3.987156966
09-08-2014,Saturday,09:25:00 AM,por el frente 150 W 225 St NYC,Diplo,3.081009354
09-08-2014,Saturday,09:25:00 AM,"por fuera 1125 University Ave High Bridge, BX",First Class,3.515356904
09-08-2014,Saturday,09:25:00 AM,town car/  avalon 556 W 180 St NYC,Diplo,3.362383998
09-08-2014,Saturday,09:26:00 AM,"  E 153rd St South Bronx, BX",First Class,4.400449608
09-08-2014,Saturday,09:26:00 AM," 1023 Longwood Ave Foxhurst, BX",Diplo,3.633019193
09-08-2014,Saturday,09:26:00 AM," 1027 Leggett Ave South Bronx, BX",Diplo,3.455129662
09-08-2014,Saturday,09:26:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",Skyline,3.300097607
09-08-2014,Saturday,09:26:00 AM,"bakery 120 W Burnside Ave Morris Heights, BX",Skyline,3.358841274
09-08-2014,Saturday,09:26:00 AM,deli NW St Nicholas Ave NYC,Skyline,4.969708583
09-08-2014,Saturday,09:26:00 AM,"escuela nw Morris Ave Morris Heights, BX",First Class,4.486726667
09-08-2014,Saturday,09:26:00 AM,in the front 157-10 Riverside Dr NYC,First Class,4.57402011
09-08-2014,Saturday,09:26:00 AM,Jacoby Hospital 1410 Pelham Pkwy S Bronx,Skyline,3.341928577
09-08-2014,Saturday,09:26:00 AM,"minivan 2160 Anthony Ave Tremont, BX",Skyline,3.932495709
09-08-2014,Saturday,09:26:00 AM,por la 212th st  4996 Broadway NYC,Diplo,3.076334182
09-08-2014,Saturday,09:26:00 AM,"ride aid nw   Johnson Ave Kingsbridge, BX",First Class,3.084219119
09-08-2014,Saturday,09:26:00 AM,salida 133rd st  95 Old Broadway NYC,Skyline,4.323685471
09-08-2014,Saturday,09:26:00 AM,starbuck  West 225 St NYC,Prestige,3.667183807
09-08-2014,Saturday,09:26:00 AM,t mobill nw   Broadway NYC,Skyline,4.035133599
09-08-2014,Saturday,09:26:00 AM,towncar 440 Riverside Dr NYC,American,3.943100697
09-08-2014,Saturday,09:27:00 AM," 100 Van Cortlandt Park S Kingsbridge, BX",Skyline,3.289141756
09-08-2014,Saturday,09:27:00 AM,"5-8g fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline,4.413538694
09-08-2014,Saturday,09:27:00 AM,"6 FORDHAM HILL6 1h fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline,3.451707083
09-08-2014,Saturday,09:27:00 AM,"7 fordham hill7fha#7 2400 Sedgwick Ave Jerome, BX",Diplo,4.484443695
09-08-2014,Saturday,09:27:00 AM,"dunkin donuts nw White Plains Rd Williamsbridge, BX",Skyline,3.759030148
09-08-2014,Saturday,09:27:00 AM,GATEWAY CENTER MALL 610 GATEWAY CENTER BLVD Bronx,Prestige,4.288818338
09-08-2014,Saturday,09:27:00 AM,"mcdonald ne Perry Ave Williamsbridge, BX",Diplo,4.880858868
09-08-2014,Saturday,09:27:00 AM,target parking 50 W 225 St NYC,Diplo,4.983100461
09-08-2014,Saturday,09:28:00 AM," 1 North St Jerome, BX",First Class,3.824903878
09-08-2014,Saturday,09:28:00 AM," 100 E Mosholu Pkwy S Fordham, BX",First Class,4.300221849
09-08-2014,Saturday,09:28:00 AM," 1015 Leggett Ave South Bronx, BX",Carmel,4.03332717
09-08-2014,Saturday,09:28:00 AM,"7 FORDHAM HILL  2400 Sedgwick Ave Jerome, BX",Carmel,4.773844875
09-08-2014,Saturday,09:28:00 AM,"8 fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline,4.24363984
09-08-2014,Saturday,09:28:00 AM,"bakery 120 W Burnside Ave Morris Heights, BX",Carmel,3.42747357
09-08-2014,Saturday,09:28:00 AM,"minivan 2720 Grand Concourse Fordham, BX",First Class,4.669189945
09-08-2014,Saturday,09:28:00 AM,"minivan 2727 Decatur Ave Fordham, BX",First Class,3.094195997
09-08-2014,Saturday,09:28:00 AM,"optimun 961 E 174th St Westfarms, BX",Skyline,3.863868875
09-08-2014,Saturday,09:28:00 AM,salida 215 st 55 Park Ter E NYC,Diplo,4.844930634
09-08-2014,Saturday,09:28:00 AM,school nw Independance Ave Bronx,Diplo,4.944314069
09-08-2014,Saturday,09:29:00 AM," 100 Benchley Pl Co-Op City, BX",Diplo,3.889699942
09-08-2014,Saturday,09:29:00 AM," 1001 E Gun Hill Rd Baychester, BX",First Class,4.895187821
09-08-2014,Saturday,09:29:00 AM,"6 14h fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline,4.641151927
09-08-2014,Saturday,09:29:00 AM,"American Express 283 E 134th St Cortlandt, BX",Skyline,3.218372702
09-08-2014,Saturday,09:29:00 AM,"BASE  170 W Fordham Rd Jerome, BX",Skyline,3.401752351
09-08-2014,Saturday,09:29:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,3.126062846
09-08-2014,Saturday,09:29:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,3.495420212
09-08-2014,Saturday,09:29:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,4.815960195
09-08-2014,Saturday,09:29:00 AM,"esquina ne W 238th St Kingsbridge, BX",Diplo,4.977810516
09-08-2014,Saturday,09:29:00 AM,"ESQUINA NE W Tremont Ave Morris Heights, BX",Carmel,3.34776953
09-08-2014,Saturday,09:29:00 AM,"motel 1440 Sheridan Expy Foxhurst, BX",First Class,4.711153408
09-08-2014,Saturday,09:29:00 AM,por el parqueo 150   W 225 St NYC,First Class,4.944334652
09-08-2014,Saturday,09:29:00 AM,"prubaaa 2297 Cedar Ave Jerome, BX",Skyline,4.595338262
09-08-2014,Saturday,09:29:00 AM,REST EXPRESS NW Dyckman St NYC,Skyline,3.017375569
09-08-2014,Saturday,09:29:00 AM,salida 215st 55 Park Ter E NYC,Skyline,4.549598442
09-08-2014,Saturday,09:29:00 AM,suv 1365 St Nicholas Ave NYC,American,3.182048633
09-08-2014,Saturday,09:30:00 AM,  351 W 42 St NYC,First Class,4.295375511
09-08-2014,Saturday,09:30:00 AM,  3784 10 Ave NYC,First Class,4.153020116
09-08-2014,Saturday,09:30:00 AM,  50 Paladino Ave NYC,Skyline,4.706528043
09-08-2014,Saturday,09:30:00 AM,  50 Paladino Ave NYC,Skyline,4.176391441
09-08-2014,Saturday,09:30:00 AM,"  600 E 137th St Mott Haven, BX",First Class,3.830366178
09-08-2014,Saturday,09:30:00 AM," 1000 Allerton Ave Baychester, BX",Skyline,3.353315909
09-08-2014,Saturday,09:30:00 AM," 1000 Freeman St Foxhurst, BX",First Class,4.662668743
09-08-2014,Saturday,09:30:00 AM," 1000 Freeman St Foxhurst, BX",Skyline,4.701111353
09-08-2014,Saturday,09:30:00 AM," 1000 Grand Concourse Cortlandt, BX",Diplo,4.818695255
09-08-2014,Saturday,09:30:00 AM,55 W 14 ST NYC,Skyline,4.260942871
09-08-2014,Saturday,09:30:00 AM,55 W 14 ST NYC,Skyline,4.235277013
09-08-2014,Saturday,09:30:00 AM,55 William St Nyc,Skyline,4.847449487
09-08-2014,Saturday,09:30:00 AM,550  W 54 St NYC,Skyline,4.632971734
09-08-2014,Saturday,09:30:00 AM,"550 1st Street Hoboken, NJ",First Class,3.719079541
09-08-2014,Saturday,09:30:00 AM,550 W 54 St Nyc,Carmel,4.691930961
09-08-2014,Saturday,09:30:00 AM,550 W 54 St Nyc,Diplo,3.522118587
09-08-2014,Saturday,09:30:00 AM,550 W 54 St Nyc,American,4.701354488
09-08-2014,Saturday,09:30:00 AM,550 West 45th Street New York,Carmel,4.18856871
09-08-2014,Saturday,09:30:00 AM,550 West 54th Street New York,Skyline,3.132951886
09-08-2014,Saturday,09:30:00 AM,"551 grove terrace South Orange, NJ",First Class,3.904399163
09-08-2014,Saturday,09:30:00 AM,555 W 23 ST NYC,Skyline,3.238712646
09-08-2014,Saturday,09:30:00 AM,555 W 23 St NYC,Prestige,3.055555989
09-08-2014,Saturday,09:30:00 AM,555 W 59 ST NYC,Skyline,4.490263991
09-08-2014,Saturday,09:30:00 AM,"6 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",First Class,3.969983057
09-08-2014,Saturday,09:30:00 AM,"7 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Prestige,3.255501992
09-08-2014,Saturday,09:30:00 AM,"credit card 3926 Orloff Ave Kingsbridge, BX",First Class,3.202172327
09-08-2014,Saturday,09:30:00 AM,"LA BODEGA 1454 Grand Concourse Tremont, BX",First Class,4.697174903
09-08-2014,Saturday,09:30:00 AM,"MINIVAN 1765 Townsend Ave Morris Heights, BX",Diplo,4.538133728
09-08-2014,Saturday,09:30:00 AM,"para buster 12 E 177th St Morris Heights, BX",Prestige,3.397884164
09-08-2014,Saturday,09:30:00 AM,sale por la 98th st  260 Riverside Dr NYC,Skyline,3.103327898
09-08-2014,Saturday,09:30:00 AM,se cienta alante 22 W 121 St NYC,Skyline,3.286826981
09-08-2014,Saturday,09:30:00 AM,Village Care Assisted Living 510 W 46 St New York,Carmel,3.675091208
09-08-2014,Saturday,09:31:00 AM,"7 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Carmel,3.336952242
09-08-2014,Saturday,09:31:00 AM,"8 fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline,4.046126789
09-08-2014,Saturday,09:31:00 AM,"9 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class,4.650671614
09-08-2014,Saturday,09:31:00 AM,"Back Gate 2400 Sedgwick Ave Jerome, BX",Prestige,4.16192916
09-08-2014,Saturday,09:31:00 AM,por el medio 159-00 Riverside Dr NYC,Diplo,3.822850866
